# membrane_voltage
-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	
-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	
-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	
-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	
-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	-88.6578	
-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	
-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	
-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	
-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	
-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	-88.6579	
