# membrane_voltage
-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	-82.1892	
-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	
-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	-82.1891	
-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	-82.189	
-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	-82.1889	
-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	
-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	-82.1888	
-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	-82.1887	
-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	-82.1886	
-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	-82.1885	
